"seq.date";"hour";"noon";"sunrise";"sunset";"azimuth";"zenith";"eqtime";"declin";"daylight";"PAR"
2003-05-01;12;12.2525609986351;6.5838861129424;17.9212358843278;6.20713649599429;36.1781245679653;2.84634008189414;14.9864114370255;11.3373497713854;379.138854146784
2003-05-01;18;12.2520500409192;6.58544121742671;17.9186588644116;285.401235223805;91.9303301616251;2.87699754485024;15.0622330005217;11.3332176469849;0
2003-06-01;0;12.2609563619887;6.78922124346363;17.7326914805138;285.237550227496;176.237177354463;2.34261828067791;21.9438542161721;10.9434702370501;0
2003-06-01;6;12.2615699953987;6.79087112291679;17.7322688678807;70.5520322335942;101.149073742341;2.30580027607638;21.9788819282324;10.9413977449639;0
2003-06-01;12;12.2621906622932;6.7925167598685;17.7318645647178;5.33139849978267;43.1844274029053;2.26856026241019;22.0135109893212;10.9393478048493;337.780535554922
2003-06-01;18;12.2628182927219;6.79415804485359;17.7314785405902;291.983419643451;94.3030961935302;2.23090243668549;22.0477406245801;10.9373204957366;0
2003-07-01;0;12.3606027813633;6.92516100665614;17.7960445560705;294.313373912348;174.542716684359;-3.6361668817993;23.1599642762433;10.8708835494144;0
2003-07-01;6;12.3614206086233;6.92550702833536;17.7973341889112;69.8548409727366;102.824203611257;-3.68523651739815;23.1442976706275;10.8718271605759;0
2003-07-01;12;12.3622341985611;6.92583622706406;17.7986321700581;7.14385142228025;44.4447569003474;-3.73405191366505;23.1282092097481;10.872795942994;329.717777769428
2003-07-01;18;12.3630434571851;6.92614853117938;17.7999383831907;293.480193468775;93.3927994326528;-3.78260743110293;23.111699325672;10.8737898520113;0
2003-08-01;0;12.4063045434227;6.82704683933893;17.9855622475064;245.178040386109;173.620455127292;-6.37827260536069;18.216066154056;11.1585154081675;0
2003-08-01;6;12.4060815381101;6.82507536203435;17.9870877141858;74.9112488020458;101.875753259851;-6.36489228660511;18.1539827925286;11.1620123521515;0
2003-08-01;12;12.4058479753607;6.82308589362985;17.9886100570916;9.11030578975425;39.5441241050318;-6.35087852164386;18.0915905484561;11.1655241634618;360.022089347285
2003-08-01;18;12.4056038567434;6.82107848361844;17.9901292298683;288.971843779622;90.963998099255;-6.33623140460107;18.0288906708436;11.1690507462498;0
2003-09-01;0;12.3055799612471;6.46639636175236;18.1447635607418;200.256534302735;166.806349296386;-0.334797674824212;8.56922067430867;11.6783671989894;0
2003-09-01;6;12.304280529622;6.46274716645584;18.1458138927881;83.665620653979;97.2569199170445;-0.256831777317515;8.47895332998729;11.6830667263322;0
2003-09-01;12;12.3029757853222;6.45908999107205;18.1468615795724;9.09594175592042;29.72582788416;-0.178547119332521;8.38854446980177;11.6877715885003;411.632234932493
2003-09-01;18;12.3016657998517;6.45542493487132;18.1479066648321;279.36651067092;88.7873914984895;-0.0999479911027944;8.29799549250528;11.6924817299608;0.0858952246271997
2003-10-01;0;12.1336730115313;6.0004281762565;18.2669178468062;184.937151727203;156.044176526253;9.97961930811956;-2.87513597165527;12.2664896705497;0
2003-10-01;6;12.1323070251725;5.9965651229486;18.2680489273964;93.4861387539121;90.7852884725046;10.0615784896501;-2.9721970935593;12.2714838044478;0
2003-10-01;12;12.130945689199;5.99270688328771;18.2691844951103;6.3478193746613;18.0324329490641;10.1432586480591;-3.06922589883444;12.2764776118226;455.452194308366
2003-10-01;18;12.129589093116;5.98885357126208;18.2703246149699;267.737414812299;87.0529962462519;10.2246544130396;-3.16622085667829;12.2814710437079;3.66253661436364
2003-11-01;0;12.0263878209511;5.59389326151086;18.4588823803914;180.666244990841;144.827924532056;16.4167307429314;-14.169926987776;12.8649891188806;0
2003-11-01;6;12.0262317114494;5.59150237426703;18.4609610486318;103.47283427391;85.2962654161596;16.4260973130354;-14.2506590071928;12.8694586743648;12.363440737399
2003-11-01;12;12.0260896042358;5.58913020700484;18.4630490014668;3.26166741363136;6.67924837491064;16.4346237458513;-14.3311532549332;12.873918794462;477.961316406129
2003-11-01;18;12.0259615416211;5.58677685560388;18.4651462276384;256.641374091755;84.5292739532686;16.4423075027325;-14.4114079716328;12.8783693720345;17.1471802199817
2003-12-01;0;12.1110526377642;5.46115431245255;18.7609509630759;182.282714520797;137.29453407849;11.3368417341474;-21.6744836107024;13.2997966506233;0
2003-12-01;6;12.1125817534611;5.46146032102473;18.7637031858975;110.932776900301;83.8558622220469;11.2450947923338;-21.7145491911845;13.3022428648727;21.6742865355202
2003-12-01;12;12.1141221350695;5.46179000896698;18.7664542611721;115.62999981395;1.76344635412293;11.1526718958272;-21.7541829805616;13.3046642522051;481.319350629364
2003-12-01;18;12.1156736889427;5.46214334370902;18.7692040341763;250.069566571283;80.8340127611937;11.0595786634399;-21.7933837340661;13.3070606904673;44.3166795384783
2004-01-01;0;12.3498408025895;5.65642578212164;19.0432558230574;186.909229314858;135.620205596065;-2.99044815537156;-23.084136433768;13.3868300409358;0
2004-01-01;6;12.3518224729705;5.65899606226822;19.0446488836727;113.380352413392;86.4799402981039;-3.10934837822782;-23.0652882756602;13.3856528214045;6.06389015271127
2004-01-01;12;12.3537991701421;5.66157616263728;19.0460221776468;113.560944079506;5.32763326964272;-3.22795020852287;-23.0459601373451;13.3844460150095;479.273532480464
2004-01-01;18;12.3557707606118;5.66416591685128;19.0473756043723;249.946084281646;77.2858763164433;-3.34624563670685;-23.0261526073778;13.383209687521;73.2973093518643
2004-02-01;0;12.5240055034662;6.00071179075666;19.0472992161757;191.926801396669;140.841092066092;-13.4403302079708;-17.3931661982227;13.0465874254191;0
2004-02-01;6;12.5246247050734;6.00333908439801;19.0459103257489;108.957253209339;90.8775257846763;-13.4774823044071;-17.3231961609056;13.0425712413509;0
2004-02-01;12;12.5252296117656;6.00595945879793;19.0444997647333;64.6128025806702;8.33130607409875;-13.5137767059364;-17.2529071068666;13.0385403059353;475.958334398112
2004-02-01;18;12.5258202200521;6.00857284499313;19.043067595111;256.407566281684;76.8053755104951;-13.5492132031239;-17.1823007866407;13.0344947501179;77.3141657853479
2004-03-01;0;12.5068226880884;6.25090061324417;18.7627447629327;195.414633807449;150.438885953323;-12.4093612853058;-7.60228591755915;12.5118441496885;0
2004-03-01;6;12.5060052080503;6.252576750337;18.7594336657636;99.7520985593916;94.3261241441056;-12.3603124830172;-7.50724866230313;12.5068569154266;0
2004-03-01;12;12.5051789793891;6.25424572062877;18.7561122381493;29.4256955834327;15.4365554563906;-12.3107387633433;-7.41209906432245;12.5018665175206;462.387190325035
2004-03-01;18;12.5043440845296;6.25590757253621;18.7527805965229;265.805942403663;80.3546694035148;-12.2606450717734;-7.31683884156517;12.4968730239867;48.1318515391852
2004-04-01;0;12.3656698498999;6.42201256408173;18.3093271357181;198.672154597998;162.684488050693;-3.94019099399441;4.52460883709387;11.8873145716364;0
2004-04-01;6;12.3644322352529;6.42325152708203;18.3056129434237;87.6230704179581;96.7489432895957;-3.86593411517324;4.62107043010906;11.8823614163417;0
2004-04-01;12;12.3631966355564;6.42449081038943;18.3019024607234;12.3453851377362;26.266917389654;-3.79179813338559;4.71744541761115;11.877411650334;426.681149530802
2004-04-01;18;12.3619631320968;6.42573047030767;18.2981957938859;276.449121807316;86.6778068506959;-3.71778792580828;4.81373228889636;11.8724653235783;5.17835949592007
2004-05-01;0;12.2520409313189;6.58551611728875;17.918565745349;211.811922007498;173.06255172283;2.87754412086695;15.0653148970057;11.3330496280603;0
2004-05-01;6;12.2515396879129;6.58707519561078;17.916004180215;77.0728754291853;98.7953265569344;2.90761872522621;15.140870256552;11.3289289846042;0
2004-05-01;12;12.2510477570299;6.58863793075929;17.9134575833005;6.12997920964756;36.404357429344;2.93713457820686;15.2161649060343;11.3248196525412;377.899163025261
2004-05-01;18;12.25056516873;6.59020430955664;17.9109260279033;285.606995340492;92.0332876130923;2.96608987620253;15.2911974739084;11.3207217183466;0
2004-06-01;0;12.2628649415444;6.79425692460405;17.7314729584848;286.684592603878;176.184986783672;2.22810350733555;22.0495039251208;10.9372160338807;0
2004-06-01;6;12.2634998471158;6.79589373928995;17.7311059549417;70.4595551232001;101.207354275721;2.1900091730496;22.0833193141579;10.9352122156518;0
2004-06-01;12;12.2641415716384;6.79752597737558;17.7307571659012;5.35667684611786;43.2897392794254;2.15150570169603;22.1167337072494;10.9332311885256;337.113797370948
2004-06-01;18;12.2647900429416;6.79915352817683;17.7304265577063;292.088781102531;94.3139469085542;2.11259742350693;22.1497463550042;10.9312730295295;0
2004-07-01;0;12.3631115311299;6.92621241972939;17.8000106425304;293.706020737955;174.528732399456;-3.78669186779344;23.1115602601299;10.873798222801;0
2004-07-01;6;12.3639163019918;6.92650719655254;17.801325407431;69.9140907400285;102.841996605145;-3.83497811950515;23.0946127719156;10.8748182108784;0
2004-07-01;12;12.3647165507392;6.92678493462395;17.8026481668545;7.20161658802817;44.3985438049553;-3.8829930443547;23.0772447603554;10.8758632322306;330.016615054831
2004-07-01;18;12.365512184694;6.92704556513659;17.8039788042515;293.443935094797;93.342009505509;-3.9307310816428;23.0594566874823;10.8769332391149;0
2004-08-01;0;12.4056387477841;6.82105637880979;17.9902211167584;243.639343348486;173.541104962226;-6.33832486704449;18.0268632334505;11.1691647379486;0
2004-08-01;6;12.4053836674989;6.81903034680478;17.9917369881929;75.0922956351344;101.806082864927;-6.32302004993198;17.9638440323895;11.1727066413882;0
2004-08-01;12;12.4051180360227;6.81698647531671;17.9932495967287;9.14093227730211;39.3537617985675;-6.30708216136172;17.9005197522983;11.176263121412;361.141116670547
2004-08-01;18;12.4048418574667;6.81492481611458;17.9947588988188;288.789517761521;90.9027777591243;-6.29051144800062;17.8368916513389;11.1798340827042;0
2004-09-01;0;12.3016512128396;6.45532623764693;18.1479761880322;199.633187059434;166.56526566499;-0.099072770374304;8.29476086980548;11.6926499503853;0
2004-09-01;6;12.3003357277533;6.4516529412771;18.1490185142294;83.9050562928721;97.1067305533167;-0.0201436651960975;8.20406687151408;11.6973655729523;0
